ClientIP,RequestCountByIP,AverageBytesByIP,Hour,Anomaly
1cc9:6501:4ec8:2cf:1931:a775:67b7:f2e8,1,2808.0,19.0,Normal
1ccc:9c40:3b58:a81d:40eb:e442:9a34:ae87,1,2810.0,16.0,Normal
1cd5:b154:2a7d:f71:47c4:8ce6:8804:70e7,1,5766.0,11.0,Normal
1cdc:3b18:244:c1c5:b5a9:950a:43a3:4f0,1,4531.0,0.0,Normal
1cec:25e7:57b4:d166:257:5006:caca:6350,1,4085.0,14.0,Normal
1cf0:c4ee:73a0:623c:42a8:9262:2619:c791,1,4297.0,21.0,Normal
1d08:ff9c:6e5b:9022:acb5:64cd:b220:4ba8,1,4458.0,22.0,Normal
1d38:acb3:f43:a62:5b01:eb13:82d1:bd11,1,5931.0,21.0,Normal
1d39:f76a:2b9:9c18:e46b:c60d:94ed:e324,1,3540.0,10.0,Normal
1d3b:ed5:4d41:a125:fb91:1f:7264:3610,1,4062.0,14.0,Normal
1d44:59d9:1b3d:146e:9cf0:f38f:ca8b:544b,1,2907.0,12.0,Normal
1d53:1c36:fb51:f207:c9ea:7211:d1fa:b6db,1,2753.0,19.0,Normal
1d80:fb9f:4e51:4a87:28e4:5294:dc76:b725,1,4103.0,18.0,Normal
1d81:1367:e7b4:f391:e02d:5a4c:8f2c:e387,1,3045.0,18.0,Normal
1d91:4699:e1e6:7c99:1ba0:7f0c:6732:f3ab,1,2982.0,23.0,Normal
1daa:26d2:edd0:6409:5fc8:3f63:a28f:b7f0,1,2810.0,12.0,Normal
1dac:3b75:1fc:2764:db09:dcc4:7aec:258,1,5417.0,16.0,Normal
1db5:29c5:7944:8040:1e5:79b6:160d:4e81,1,4094.0,14.0,Normal
1dbe:f044:acf3:ee05:bd84:5bfd:a8d2:1bd9,1,4074.0,20.0,Normal
1dc1:2939:5c50:3278:568e:b21b:6438:abd2,1,4002.0,2.0,Normal
1dc1:fd80:8b38:362c:82dc:1eea:d474:4ab8,1,4100.0,21.0,Normal
1dcc:7082:763e:c07f:92f6:a974:1f8d:a6ee,1,2840.0,20.0,Normal
1dcf:9830:f219:a5d7:3973:9151:3cc4:4e81,1,5313.0,21.0,Normal
1dd7:bf33:c02d:2f92:b689:db4c:44d9:33cd,1,2556.0,2.0,Normal
1de1:e430:6339:ee5d:9ee1:c3bf:8fd9:1089,1,2839.0,19.0,Normal
1de3:7280:f782:f3df:f15a:a53:ebe8:5c7f,1,4161.0,1.0,Normal
1de4:6492:95ca:99e3:a0d1:25ac:efc5:3939,1,3449.0,9.0,Normal
1ded:31c9:fca7:57f7:37a5:9cb9:e486:db72,1,3272.0,2.0,Normal
1df1:e694:ca9:654c:5553:9515:2c1c:1876,1,4067.0,20.0,Normal
1e06:c94e:b863:719e:c53f:f817:e45f:7569,1,4429.0,22.0,Normal
1e0:9711:d945:e180:d3e6:7c30:f7c1:4537,1,4101.0,15.0,Normal
1e10:b50d:7ef1:43c8:c749:aa5f:812e:52cd,1,2370.0,1.0,Anomaly
1e17:5a1:b9a3:ba71:777b:7ef2:27eb:1efe,1,4577.0,17.0,Normal
1e18:eee5:da60:9e18:aaef:d000:b930:336b,1,3567.0,0.0,Normal
1e1a:48d6:93d7:b2cb:964:692a:81b1:2083,1,4392.0,17.0,Normal
1e1e:5365:1adb:de71:6e2f:b5f2:41c7:91a8,1,4090.0,13.0,Normal
1e24:2238:fd2e:83b7:72bb:438a:9c0:81f9,1,4302.0,22.0,Normal
1e24:b8ae:f09e:c400:8487:cb42:4ff6:3720,1,3191.0,12.0,Normal
1e2c:9ecc:7645:4a38:95f7:7fd0:6ea2:370,1,4104.0,16.0,Normal
1e2e:427c:c61a:8ab8:69ef:4a5c:73ec:9fbc,1,4080.0,17.0,Normal
1e34:742f:206b:91be:c665:3593:d2d7:b2cf,1,4097.0,18.0,Normal
1e36:7a0c:1bad:f123:c138:40c:6d80:9374,1,3438.0,14.0,Normal
1e3e:50bd:5745:1dbf:257:a86:7b57:46cc,1,2616.0,14.0,Normal
1e3e:fd0:4309:f801:7e39:630b:19c7:14b7,1,3567.0,16.0,Normal
1e4:3230:9ba4:8496:c09b:8986:edac:8a09,1,4073.0,14.0,Normal
1e55:4ec9:a985:72d6:84d1:bb93:be50:dc63,1,4746.0,13.0,Normal
1e5:8b81:8127:e6a8:bde6:30ee:5e26:94b7,1,4701.0,19.0,Normal
1e5:97b:b49e:cdb7:feb5:f36b:1a21:e1d8,1,3785.0,14.0,Normal
1e5a:84a4:5f00:6945:fd8b:b4ae:2184:d138,1,3200.0,22.0,Normal
1e61:f423:d7ad:fbf8:f5dd:e0df:d69:f3f6,1,3037.0,5.0,Normal
1e68:2058:b1db:5365:d30a:ecf0:1643:79cf,1,3920.0,23.0,Normal
1e6a:740c:d697:3bc7:169:5d37:7d1b:c5f3,1,2836.0,0.0,Normal
1e6e:36eb:b98e:5a65:f197:508d:266e:cdb5,1,2835.0,12.0,Normal
1e72:9d8f:2558:782:a683:cf08:b378:b337,1,4070.0,5.0,Normal
1e9f:4c5d:17c5:3528:79bc:95d5:5b3e:7982,1,2837.0,22.0,Normal
1ec6:dbc9:d40a:d078:ff7:99f:b9b1:fdb2,1,3442.0,16.0,Normal
1ec7:168b:6fb4:13b4:5c37:7a8f:ce4d:3202,1,3421.0,11.0,Normal
1ec8:e2bd:b626:e84a:2461:8493:8f3d:967,1,3465.0,16.0,Normal
1ede:ebb2:306e:4f78:8080:678d:964d:f3b2,1,3471.0,21.0,Normal
1ee3:8418:c31:26d6:765:2dc2:6425:7880,1,3564.0,19.0,Normal
1ee9:4932:ab7a:a34b:ea7b:edf4:cbec:7803,1,3914.0,11.0,Normal
1ef0:4f44:63a:85e:1b15:5716:30a2:c8bd,1,3446.0,14.0,Normal
1ef7:d77c:c60b:2d7e:358e:ee04:35fc:8ec,1,4054.0,16.0,Normal
1efe:679f:cb:e21e:c50a:3745:acb8:7420,1,4097.0,22.0,Normal
1f00:a8e2:b23d:a34f:b2aa:ce95:f033:229a,1,3538.0,22.0,Normal
1f03:24a4:2e96:7f97:b7f6:ee9c:999:35d8,1,3444.0,15.0,Normal
1f09:8761:d954:988b:21aa:8f1d:bce9:bd13,1,3920.0,11.0,Normal
1f14:2962:fab8:4728:1040:a62f:fc1d:4f29,1,3058.0,14.0,Normal
1f1:ff5f:f2dc:23cc:aff0:c0d9:9199:a849,1,2811.0,15.0,Normal
1f21:944a:4cb3:a6e9:4f91:9914:ebb4:9aa9,1,9933.0,20.0,Anomaly
1f2d:c385:14d3:5634:6ddd:348a:8a27:aeae,1,3995.0,21.0,Normal
1f38:74c5:47fe:eec4:dea8:9f54:1b66:2b0b,1,3459.0,12.0,Normal
1f3f:24ac:b433:2b75:5cbd:a183:be8d:ba3c,1,2806.0,18.0,Normal
1f40:127c:9cad:3ac3:632d:969a:4ae:94e4,1,2911.0,5.0,Normal
1f41:d657:b05b:6494:99a8:bd55:e792:a914,1,4978.0,23.0,Normal
1f4b:db35:7e10:832d:882d:ef5b:476:bf3,1,6187.0,21.0,Normal
1f50:66d7:2ea8:7cf1:d266:39ee:98:5d1a,1,4056.0,20.0,Normal
1f55:7dc3:5c6:3e09:4afd:1f5d:cf2d:5aab,1,3946.0,4.0,Normal
1f5a:e588:d583:155f:3e25:abed:9a4:63ca,1,3467.0,9.0,Normal
1f73:b370:68a0:883b:a6de:87be:4601:50c9,1,3983.0,16.0,Normal
1f75:9c42:5f3f:820a:37b3:38b5:d154:736,1,3916.0,16.0,Normal
1f79:4f3f:2ab8:1f54:e59d:f1f5:f7ac:5ddc,1,2811.0,21.0,Normal
1f7e:94e1:c0b:6da3:dca:f6b4:dab2:e19a,1,2835.0,22.0,Normal
1f83:dc60:ea22:d9e5:17fb:42b2:3694:25d4,1,3463.0,12.0,Normal
1f86:e6e1:daad:45e5:469a:9b7f:7b3a:26f2,1,4329.0,1.0,Normal
1f91:ddb9:5f8e:8b52:c098:1d12:3e27:f5af,1,5374.0,4.0,Normal
1f:d399:4ec8:7879:be76:aa60:1696:ec0e,1,5633.0,0.0,Anomaly
1fae:8f69:3050:ad9d:f65b:d998:d1d2:1557,1,3565.0,17.0,Normal
1fb8:8c66:ea0d:ac23:55ff:e1ab:dc33:ecca,1,4297.0,12.0,Normal
1fbe:b63:3f3a:f7b0:1ff1:b89:b57f:71ac,1,4104.0,13.0,Normal
1fbe:d264:f863:2f7d:ba24:4fea:3510:3b35,1,3958.0,18.0,Normal
1fbe:f4ed:8a63:556e:b82a:ec74:10d4:7359,1,4299.0,22.0,Normal
1fc5:3958:fe57:25e8:a7a1:c9a4:d9e:362e,1,2925.0,23.0,Normal
1fca:6225:6875:96d1:6ef0:1265:67c4:3372,1,2811.0,9.0,Normal
1fd0:e326:8969:1dbb:3a88:c2fe:fead:5595,1,4111.0,15.0,Normal
1fd5:1350:8010:893e:1c8b:adeb:76cc:5821,1,2834.0,12.0,Normal
1fd8:1db1:ae5b:633e:481:d630:8160:8f94,1,4104.0,12.0,Normal
1fdc:bc98:5d89:2fa6:a521:9877:5110:967b,1,3424.0,0.0,Normal
1fe7:bfaa:930c:d2d2:a12c:d067:157b:be97,1,2809.0,23.0,Normal
1ff1:9540:c1a2:91de:ea4f:cb:4c77:8ae4,1,6817.0,17.0,Normal
1ff8:2d0a:ea55:5635:281f:199d:8bc4:fcd0,1,4093.0,20.0,Normal
2.1.188.80,1,3443.0,17.0,Normal
2.105.67.172,1,3258.0,16.0,Normal
2.107.190.2,1,2784.0,23.0,Normal
2.11.195.169,1,3441.0,13.0,Normal
2.111.14.231,1,4066.0,16.0,Normal
2.113.81.134,1,2778.0,13.0,Normal
2.115.94.179,1,4112.0,6.0,Normal
2.120.100.180,1,7794.0,22.0,Anomaly
2.124.227.153,1,4244.0,17.0,Normal
2.132.203.94,1,3941.0,2.0,Normal
2.132.221.50,1,4099.0,2.0,Normal
2.146.101.27,1,3453.0,16.0,Normal
2.147.90.123,1,4081.0,17.0,Normal
2.156.19.32,1,4171.0,23.0,Normal
2.159.32.111,1,4294.0,12.0,Normal
2.163.94.112,1,5218.0,19.0,Normal
2.166.44.66,1,2780.0,10.0,Normal
2.179.39.94,1,4083.0,4.0,Normal
2.180.160.59,1,3941.0,15.0,Normal
2.180.203.41,1,4023.0,15.0,Normal
2.181.136.197,1,3441.0,22.0,Normal
2.182.65.26,1,5624.0,15.0,Normal
2.182.7.204,2,15142.5,20.5,Anomaly
2.184.7.56,1,4269.0,9.0,Normal
2.193.44.178,1,4043.0,20.0,Normal
2.2.151.16,1,4930.0,5.0,Normal
2.20.1.155,1,3917.0,17.0,Normal
2.201.169.156,1,3421.0,21.0,Normal
2.202.116.28,1,3444.0,21.0,Normal
2.210.253.32,1,4099.0,21.0,Normal
2.216.229.252,1,5165.0,14.0,Normal
2.218.207.247,1,4046.0,17.0,Normal
2.221.76.212,1,4147.0,14.0,Normal
2.223.133.245,1,4073.0,20.0,Normal
2.237.183.187,1,3416.0,4.0,Normal
2.246.29.150,1,4263.0,4.0,Normal
2.29.137.99,1,4693.0,12.0,Normal
2.32.135.228,1,3466.0,0.0,Normal
2.32.76.169,1,3464.0,17.0,Normal
2.33.125.32,1,4143.0,16.0,Normal
2.44.175.176,1,2808.0,19.0,Normal
2.45.7.75,1,2989.0,1.0,Normal
2.48.115.85,1,3408.0,22.0,Normal
2.48.147.249,1,4078.0,18.0,Normal
2.51.251.229,1,5197.0,14.0,Normal
2.62.234.6,1,3551.0,22.0,Normal
2.66.62.7,1,3897.0,15.0,Normal
2.71.201.185,1,3521.0,16.0,Normal
2.8.89.64,1,3447.0,12.0,Normal
2.84.176.134,1,5188.0,5.0,Normal
2.94.165.202,1,4314.0,2.0,Normal
20.100.211.198,1,4304.0,16.0,Normal
20.108.114.77,1,2804.0,21.0,Normal
20.109.142.102,1,4085.0,16.0,Normal
20.111.116.247,1,3912.0,20.0,Normal
20.112.134.222,1,3469.0,13.0,Normal
20.115.113.43,1,4065.0,15.0,Normal
20.117.102.242,1,3786.0,11.0,Normal
20.120.170.52,1,6923.0,15.0,Normal
20.121.19.144,1,2759.0,17.0,Normal
20.125.5.174,1,3538.0,12.0,Normal
20.127.211.110,1,2804.0,15.0,Normal
20.138.148.175,1,4101.0,14.0,Normal
20.138.72.110,1,4009.0,16.0,Normal
20.14.248.85,1,3148.0,19.0,Normal
20.146.196.222,1,3898.0,22.0,Normal
20.148.56.101,1,4097.0,23.0,Normal
20.166.147.45,1,74643.0,11.0,Anomaly
20.168.246.60,1,2763.0,0.0,Normal
20.177.99.226,1,4707.0,15.0,Normal
20.181.106.247,1,3287.0,22.0,Normal
20.184.160.32,1,3915.0,18.0,Normal
20.186.223.8,66,6136.106060606061,14.651515151515152,Anomaly
20.191.138.71,1,4104.0,15.0,Normal
20.195.54.24,1,2762.0,14.0,Normal
20.202.115.113,1,3444.0,18.0,Normal
20.209.108.231,1,3676.0,13.0,Normal
20.232.84.57,1,5723.0,18.0,Normal
20.236.195.112,1,4018.0,23.0,Normal
20.237.6.149,1,3449.0,14.0,Normal
20.243.144.122,1,4036.0,2.0,Normal
20.247.165.133,1,5900.0,9.0,Normal
20.27.115.1,1,5637.0,20.0,Normal
20.36.22.244,1,2807.0,1.0,Normal
20.38.86.102,1,3467.0,21.0,Normal
20.42.53.232,1,4092.0,22.0,Normal
20.45.254.190,1,2807.0,19.0,Normal
20.47.191.180,1,6040.0,15.0,Normal
20.5.21.70,1,3560.0,22.0,Normal
20.56.11.68,1,3412.0,0.0,Normal
20.73.157.204,1,2779.0,16.0,Normal
20.77.227.128,1,2804.0,0.0,Normal
20.78.248.255,1,3915.0,22.0,Normal
20.78.69.165,1,3940.0,14.0,Normal
20.80.190.201,1,4078.0,1.0,Normal
20.80.76.55,1,4075.0,22.0,Normal
20.86.133.141,1,3455.0,13.0,Normal
20.87.151.236,1,6831.0,20.0,Normal
20.88.165.244,1,3445.0,16.0,Normal
200.0.128.177,93,4567.5161290322585,13.978494623655914,Anomaly
200.103.146.152,1,4099.0,23.0,Normal
200.107.214.180,1,4162.0,15.0,Normal
200.114.152.170,1,3411.0,14.0,Normal
200.115.112.104,1,3449.0,14.0,Normal
200.116.126.172,1,4649.0,14.0,Normal
200.12.95.238,1,3510.0,11.0,Normal
200.120.195.204,1,3392.0,6.0,Normal
200.122.141.82,1,3414.0,10.0,Normal
200.130.208.86,1,3446.0,16.0,Normal
200.133.84.66,1,4060.0,10.0,Normal
200.134.87.187,1,4088.0,2.0,Normal
200.154.125.106,1,4341.0,23.0,Normal
200.178.200.78,1,3878.0,16.0,Normal
200.187.96.199,1,5097.0,11.0,Normal
200.189.65.23,1,4064.0,11.0,Normal
200.191.97.164,1,3184.0,21.0,Normal
200.193.66.252,1,3175.0,21.0,Normal
200.203.125.228,1,3448.0,13.0,Normal
200.203.131.11,1,3437.0,10.0,Normal
200.210.38.76,1,4100.0,9.0,Normal
200.217.161.51,1,4038.0,15.0,Normal
200.220.1.34,1,3977.0,14.0,Normal
200.232.5.170,1,3118.0,11.0,Normal
200.241.208.80,1,2783.0,21.0,Normal
200.248.8.6,1,2933.0,1.0,Normal
200.253.252.246,1,6375.0,7.0,Anomaly
200.34.198.179,1,3886.0,16.0,Normal
200.34.77.59,1,3915.0,19.0,Normal
200.5.97.233,1,3580.0,1.0,Normal
200.50.55.18,1,2805.0,20.0,Normal
200.51.13.20,1,3560.0,23.0,Normal
200.52.120.33,1,5239.0,1.0,Normal
200.62.155.231,1,3316.0,20.0,Normal
200.62.192.115,1,3617.0,14.0,Normal
200.62.85.112,1,3949.0,2.0,Normal
200.63.176.68,1,2780.0,17.0,Normal
200.63.52.238,1,5520.0,23.0,Normal
200.64.39.168,1,4060.0,0.0,Normal
200.65.152.6,1,3773.0,9.0,Normal
200.7.50.229,1,4064.0,2.0,Normal
200.76.188.216,1,3438.0,12.0,Normal
200.82.129.47,1,917.0,2.0,Anomaly
200.83.201.252,1,3995.0,15.0,Normal
200.90.151.139,1,3414.0,16.0,Normal
200.93.62.146,1,3409.0,14.0,Normal
200.95.38.233,1,3778.0,14.0,Normal
200.98.175.202,1,5149.0,14.0,Normal
2007:721:3867:b9a9:5072:940f:fd07:ca4,1,4328.0,17.0,Normal
200b:3f84:b680:943e:e90f:91f:52b7:8a06,1,4062.0,14.0,Normal
201.10.222.155,1,3491.0,13.0,Normal
201.106.191.207,1,3452.0,13.0,Normal
201.112.172.172,1,3896.0,12.0,Normal
201.115.52.34,1,3532.0,10.0,Normal
201.118.69.220,1,2964.0,22.0,Normal
201.119.55.213,1,4095.0,18.0,Normal
201.128.195.180,1,4119.0,15.0,Normal
201.131.40.241,1,4092.0,19.0,Normal
201.144.50.240,1,3438.0,13.0,Normal
201.157.236.212,1,4773.0,22.0,Normal
201.159.13.107,1,4082.0,17.0,Normal
201.164.228.87,1,4094.0,13.0,Normal
201.17.27.35,1,2782.0,20.0,Normal
201.170.237.87,1,3938.0,18.0,Normal
201.176.141.255,1,3521.0,19.0,Normal
201.183.78.102,1,2778.0,17.0,Normal
201.186.178.102,1,4092.0,14.0,Normal
201.197.165.44,1,3171.0,11.0,Normal
201.200.106.41,1,4710.0,19.0,Normal
201.201.239.253,1,3816.0,19.0,Normal
201.202.45.99,1,2923.0,0.0,Normal
201.203.35.145,1,4076.0,16.0,Normal
201.205.152.176,1,2806.0,20.0,Normal
201.217.245.114,1,2954.0,13.0,Normal
201.218.223.10,1,2783.0,23.0,Normal
201.224.6.165,1,3406.0,16.0,Normal
201.228.116.124,1,2948.0,12.0,Normal
201.23.8.156,1,4159.0,20.0,Normal
201.232.240.208,1,4045.0,1.0,Normal
201.234.110.89,1,3442.0,14.0,Normal
201.247.68.140,1,4107.0,19.0,Normal
201.249.140.247,1,2881.0,4.0,Normal
201.30.9.9,1,6004.0,19.0,Normal
201.32.158.118,1,3389.0,16.0,Normal
201.37.139.96,1,4028.0,0.0,Normal
201.39.212.103,1,3940.0,10.0,Normal
201.4.67.37,1,4090.0,19.0,Normal
201.40.20.87,1,3512.0,22.0,Normal
201.5.188.209,1,4075.0,5.0,Normal
201.52.61.51,1,7003.0,17.0,Normal
201.58.19.54,1,3405.0,13.0,Normal
201.62.190.114,1,4046.0,11.0,Normal
201.62.99.97,1,5776.0,18.0,Normal
201.68.103.145,1,4107.0,21.0,Normal
201.7.162.50,1,3317.0,14.0,Normal
201.75.182.48,1,4020.0,21.0,Normal
201.93.11.11,1,5422.0,4.0,Normal
201.94.58.204,1,3416.0,22.0,Normal
201.97.130.121,1,3916.0,15.0,Normal
201a:9491:a445:6c21:766b:c6b9:5211:8169,1,3922.0,20.0,Normal
202.10.228.155,1,5222.0,23.0,Normal
202.101.129.76,1,4240.0,14.0,Normal
202.101.190.109,1,3092.0,10.0,Normal
202.114.190.213,1,3490.0,16.0,Normal
202.115.171.151,1,3310.0,21.0,Normal
202.120.15.104,1,3450.0,22.0,Normal
202.125.229.126,2,3264.0,7.0,Anomaly
202.128.101.255,1,4079.0,14.0,Normal
202.13.175.96,1,2779.0,0.0,Normal
202.130.100.163,1,2780.0,13.0,Normal
202.131.154.51,1,4150.0,17.0,Normal
202.133.64.9,1,3506.0,16.0,Normal
202.137.11.158,1,3221.0,14.0,Normal
202.138.58.138,1,4263.0,1.0,Normal
202.144.224.0,1,7524.0,20.0,Anomaly
202.147.189.83,1,4090.0,0.0,Normal
202.151.240.126,1,3885.0,22.0,Normal
202.152.167.226,1,5200.0,2.0,Normal
202.153.198.125,1,3382.0,16.0,Normal
202.157.74.138,1,2805.0,0.0,Normal
202.162.88.133,1,2961.0,16.0,Normal
202.166.251.113,1,2792.0,18.0,Normal
202.166.8.5,1,3418.0,22.0,Normal
202.172.141.112,1,4760.0,18.0,Normal
202.176.166.113,1,3448.0,21.0,Normal
202.186.199.145,1,3435.0,16.0,Normal
202.186.77.97,1,3246.0,19.0,Normal
202.188.117.128,1,2995.0,13.0,Normal
202.19.148.2,1,3463.0,11.0,Normal
202.191.60.141,1,5138.0,5.0,Normal
202.197.104.203,1,3363.0,20.0,Normal
202.201.87.123,1,4090.0,19.0,Normal
202.206.239.71,99,6123.767676767677,12.696969696969697,Anomaly
202.211.162.158,1,4058.0,9.0,Normal
202.213.106.179,1,3437.0,11.0,Normal
202.218.32.11,1,2807.0,22.0,Normal
202.227.255.87,1,16920.0,20.0,Anomaly
202.234.17.180,1,4062.0,16.0,Normal
202.235.190.231,1,3769.0,14.0,Normal
202.243.87.47,1,3442.0,14.0,Normal
202.245.232.244,1,2902.0,5.0,Normal
202.253.189.247,1,4282.0,20.0,Normal
202.27.127.142,1,4069.0,23.0,Normal
202.3.171.234,1,4064.0,16.0,Normal
202.3.251.162,1,4044.0,12.0,Normal
202.30.70.14,1,4105.0,15.0,Normal
202.32.238.137,1,4168.0,21.0,Normal
202.43.117.233,1,4106.0,20.0,Normal
202.43.56.3,1,3017.0,18.0,Normal
202.54.111.157,1,4094.0,23.0,Normal
202.54.65.188,1,3461.0,13.0,Normal
202.61.52.40,1,4098.0,17.0,Normal
202.63.227.147,1,2782.0,20.0,Normal
202.67.253.182,1,4014.0,23.0,Normal
202.68.174.152,1,4057.0,21.0,Normal
202.68.237.248,1,3218.0,0.0,Normal
202.74.17.246,1,4111.0,0.0,Normal
202.79.248.187,1,2779.0,20.0,Normal
202.85.96.124,1,4803.0,19.0,Normal
202.98.90.218,1,4155.0,16.0,Normal
202a:6774:9ecd:bf28:b792:d00d:ddd:c234,1,3473.0,4.0,Normal
203.103.180.249,1,3893.0,1.0,Normal
203.107.115.116,1,5539.0,15.0,Normal
203.107.230.203,1,3460.0,17.0,Normal
203.109.114.124,1,2806.0,20.0,Normal
203.112.63.120,1,4069.0,14.0,Normal
203.112.97.144,1,4061.0,20.0,Normal
203.113.206.104,1,3280.0,2.0,Normal
203.115.228.23,1,3154.0,22.0,Normal
203.117.66.91,1,3384.0,16.0,Normal
203.119.152.45,1,4069.0,10.0,Normal
203.12.253.49,1,4069.0,16.0,Normal
203.120.9.27,1,2762.0,2.0,Normal
203.122.232.121,1,3869.0,19.0,Normal
203.122.234.87,1,3353.0,14.0,Normal
203.126.5.80,1,2824.0,2.0,Normal
203.130.111.40,1,3462.0,11.0,Normal
203.132.144.68,1,4097.0,17.0,Normal
203.136.218.227,1,4085.0,13.0,Normal
203.14.10.201,1,3920.0,20.0,Normal
203.149.113.134,1,2780.0,20.0,Normal
203.15.31.17,1,3389.0,21.0,Normal
203.156.190.120,1,4046.0,19.0,Normal
203.158.190.77,1,3888.0,11.0,Normal
203.161.164.2,1,6211.0,12.0,Normal
203.163.250.235,1,3937.0,22.0,Normal
203.167.209.206,1,4095.0,0.0,Normal
203.171.152.111,1,2809.0,16.0,Normal
203.173.177.23,1,4043.0,16.0,Normal
203.178.143.95,1,3418.0,13.0,Normal
203.181.184.185,1,3605.0,12.0,Normal
203.182.70.230,1,3894.0,23.0,Normal
203.200.3.112,1,4026.0,18.0,Normal
203.206.22.235,1,2949.0,6.0,Normal
203.207.125.0,1,3446.0,20.0,Normal
203.21.227.255,1,4136.0,18.0,Normal
203.215.236.168,1,3293.0,20.0,Normal
203.220.196.231,1,4046.0,0.0,Normal
203.224.242.213,1,5466.0,12.0,Normal
203.229.135.110,1,6558.0,0.0,Anomaly
203.229.219.170,1,4037.0,11.0,Normal
203.229.96.176,1,4160.0,22.0,Normal
203.230.16.39,1,5775.0,17.0,Normal
203.232.225.252,1,4686.0,16.0,Normal
203.233.159.73,1,3541.0,21.0,Normal
203.234.167.255,1,3984.0,3.0,Normal
203.234.42.242,1,4105.0,13.0,Normal
203.235.94.33,1,3536.0,0.0,Normal
203.237.99.138,1,5285.0,13.0,Normal
203.248.234.127,1,4041.0,2.0,Normal
203.32.219.190,1,5338.0,20.0,Normal
203.39.149.177,1,911.0,2.0,Anomaly
203.44.248.107,1,3385.0,16.0,Normal
203.45.155.65,1,4068.0,18.0,Normal
203.46.234.253,1,4017.0,19.0,Normal
203.49.177.209,1,3414.0,19.0,Normal
203.5.66.71,1,2731.0,9.0,Normal
203.58.6.14,1,6089.0,13.0,Normal
203.61.117.80,1,2971.0,14.0,Normal
203.61.119.33,1,3895.0,13.0,Normal
203.64.54.198,1,6528.0,12.0,Normal
203.67.142.45,1,3421.0,15.0,Normal
203.71.148.138,1,3433.0,16.0,Normal
203.78.135.67,1,2356.0,18.0,Normal
203.8.144.191,1,3441.0,20.0,Normal
203.80.53.10,1,4103.0,3.0,Normal
203.84.202.255,1,4126.0,20.0,Normal
203.85.218.214,1,3824.0,5.0,Normal
203.87.92.123,16,2712.0,16.875,Anomaly
203.92.225.122,1,2779.0,17.0,Normal
203.94.132.82,1,3434.0,21.0,Normal
203.95.117.147,1,2804.0,14.0,Normal
203.99.149.67,1,4009.0,14.0,Normal
2031:7ca3:a9bd:250b:b02c:72d4:66ae:46b3,1,4018.0,14.0,Normal
2031:c51e:271f:e05e:e6df:a0c3:c10b:295d,1,2983.0,1.0,Normal
204.0.60.151,1,2950.0,5.0,Normal
204.100.93.248,1,3904.0,22.0,Normal
204.119.254.254,1,2779.0,2.0,Normal
204.14.187.55,1,3778.0,22.0,Normal
204.141.110.117,1,4084.0,21.0,Normal
204.143.23.113,1,3391.0,22.0,Normal
204.143.58.23,1,5263.0,12.0,Normal
204.153.37.172,1,4046.0,13.0,Normal
204.155.90.67,1,3781.0,20.0,Normal
204.16.157.189,1,3447.0,14.0,Normal
204.169.186.101,1,5301.0,19.0,Normal
204.17.254.97,1,5502.0,15.0,Normal
204.175.151.111,1,2739.0,23.0,Normal
204.175.187.246,1,5239.0,20.0,Normal
204.178.96.87,1,3941.0,13.0,Normal
204.181.14.135,1,2740.0,23.0,Normal
204.182.89.41,1,4042.0,15.0,Normal
204.183.140.20,1,3395.0,17.0,Normal
204.185.245.144,1,4065.0,15.0,Normal
204.19.13.190,1,3863.0,18.0,Normal
204.190.23.54,1,3437.0,3.0,Normal
204.196.110.144,1,3013.0,14.0,Normal
204.198.190.122,1,5218.0,5.0,Normal
204.206.216.192,1,3289.0,21.0,Normal
204.212.218.199,1,3249.0,22.0,Normal
204.22.154.231,1,3438.0,21.0,Normal
204.226.149.19,1,4635.0,12.0,Normal
204.228.231.129,1,3416.0,5.0,Normal
204.235.6.212,1,2963.0,13.0,Normal
204.243.253.235,1,4054.0,12.0,Normal
204.246.90.187,1,2781.0,10.0,Normal
204.251.105.150,1,4057.0,7.0,Normal
204.30.76.80,1,2354.0,23.0,Normal
204.46.233.120,1,4093.0,13.0,Normal
204.49.150.16,1,3918.0,15.0,Normal
204.51.99.119,1,3186.0,18.0,Normal
204.52.243.79,1,3586.0,1.0,Normal
204.61.83.212,1,4071.0,1.0,Normal
204.63.220.214,1,3389.0,16.0,Normal
204.68.188.69,1,3493.0,18.0,Normal
204.70.175.115,1,4064.0,14.0,Normal
204.74.76.31,1,808.0,17.0,Normal
204.74.98.231,1,3340.0,11.0,Normal
204.75.151.19,1,3449.0,11.0,Normal
204.77.69.86,1,3170.0,22.0,Normal
204.85.254.22,1,5582.0,12.0,Normal
204.87.32.32,1,5347.0,19.0,Normal
204.95.175.144,1,4056.0,1.0,Normal
2049:3307:e6ec:b354:90a3:7d95:dcee:7d75,1,5538.0,2.0,Normal
205.0.49.47,1,3911.0,14.0,Normal
205.105.255.83,1,3254.0,11.0,Normal
205.111.221.163,1,3412.0,23.0,Normal
205.114.37.144,1,2622.0,21.0,Normal
205.117.121.97,1,3919.0,17.0,Normal
205.117.55.28,1,3973.0,20.0,Normal
205.12.124.247,1,3438.0,12.0,Normal
205.12.202.54,1,3167.0,19.0,Normal
205.123.10.210,1,2806.0,1.0,Normal
205.126.144.192,1,3455.0,21.0,Normal
205.133.26.45,1,4270.0,18.0,Normal
205.142.165.3,1,7221.0,14.0,Normal
