ClientIP,RequestCountByIP,AverageBytesByIP,Hour,ReconstructionError,Anomaly
207.46.111.22,1,4052.0,1.0,1.8933000011159806e-07,Normal
207.58.91.36,1,3410.0,17.0,6.2999851156923e-07,Normal
207.59.39.214,1,4097.0,13.0,2.0355397594004178e-07,Normal
207.63.223.146,1,3449.0,12.0,1.6058001140086468e-07,Normal
207.71.41.234,1,3989.0,14.0,2.0059240119398854e-07,Normal
207.83.253.76,1,4027.0,18.0,6.521316696349818e-07,Normal
207.84.110.188,1,3469.0,0.0,6.297344602654206e-07,Normal
207.90.103.39,1,3727.0,14.0,2.1261566477438852e-07,Normal
207.90.127.144,1,3435.0,11.0,1.7019813209266154e-07,Normal
207.90.241.70,1,3458.0,19.0,2.607068133754363e-07,Normal
207.92.36.193,1,4076.0,18.0,6.613651036416985e-07,Normal
2070:1898:1ae3:6bf:3b49:8af:9c4c:4ad0,1,4161.0,2.0,1.7187240533267926e-07,Normal
2077:6f0e:abab:1ab6:1746:5f76:e9aa:c65b,1,4107.0,15.0,1.5274195077919962e-07,Normal
2077:dbbc:1129:1310:e0cf:c89:d83a:d700,1,4118.0,1.0,1.9854452718669502e-07,Normal
207:271:84b3:d102:9da6:2e1b:8037:4d50,1,3441.0,17.0,6.235404514929361e-07,Normal
207b:b2dc:32dc:9329:18b3:3e88:dcd:14d9,1,3148.0,17.0,6.934543408779487e-07,Normal
207c:934:76be:c880:238d:c01f:177e:c96,1,2808.0,16.0,3.005114549327871e-07,Normal
208.101.228.208,1,4068.0,14.0,2.004371383689993e-07,Normal
208.102.75.189,1,5153.0,2.0,3.587562068016581e-07,Normal
208.104.151.168,1,2278.0,22.0,5.042778226898236e-07,Normal
208.109.254.115,2,3447.5,15.0,5.614195414498048e-06,Anomaly
208.11.134.17,1,3910.0,13.0,1.9513154161081413e-07,Normal
208.117.87.107,1,4132.0,1.0,2.0065166460106637e-07,Normal
208.130.59.239,1,3046.0,15.0,1.2268115491919487e-07,Normal
208.132.27.85,1,2801.0,11.0,2.597974822961827e-07,Normal
208.137.232.20,1,2866.0,17.0,7.807006526901356e-07,Normal
208.14.208.237,1,3939.0,15.0,1.2882655794866825e-07,Normal
208.143.201.106,1,3321.0,0.0,6.156140920295871e-07,Normal
208.147.84.135,1,4025.0,15.0,1.40168694780398e-07,Normal
208.148.39.87,1,2803.0,15.0,1.563874489162797e-07,Normal
208.150.213.218,1,4072.0,19.0,2.5120635596196256e-07,Normal
208.150.99.181,119,6099.714285714285,13.470588235294118,2.27877522543839e-05,Anomaly
208.156.54.16,1,3781.0,11.0,1.6016548731911304e-07,Normal
208.157.67.211,1,3156.0,13.0,2.4259213333228977e-07,Normal
208.168.49.80,1,3394.0,19.0,2.6669930236184626e-07,Normal
208.171.232.207,1,4314.0,4.0,2.228633570531954e-06,Normal
208.18.27.110,1,2778.0,16.0,3.039819139799363e-07,Normal
208.189.164.47,1,3447.0,19.0,2.6169327782402143e-07,Normal
208.192.62.143,1,4127.0,9.0,4.114317380135976e-07,Normal
208.195.201.240,1,4048.0,11.0,1.7111345377095502e-07,Normal
208.197.31.130,1,3566.0,0.0,6.420605032530456e-07,Normal
208.200.0.73,1,4070.0,20.0,2.6649956229322884e-07,Normal
208.200.151.253,1,4109.0,1.0,1.972011041309193e-07,Normal
208.202.131.147,1,4049.0,16.0,3.567690623577712e-07,Normal
208.206.85.174,1,4061.0,12.0,1.5353318047287657e-07,Normal
208.21.116.193,1,3071.0,14.0,3.203529586909643e-07,Normal
208.211.5.208,1,6424.0,10.0,1.0634628037270701e-06,Normal
208.214.185.108,1,4060.0,23.0,2.5939975287762735e-06,Normal
208.218.16.232,1,3470.0,0.0,6.298490174053078e-07,Normal
208.218.91.148,1,4070.0,16.0,3.609816802238837e-07,Normal
208.219.91.108,1,4039.0,18.0,6.544103034251274e-07,Normal
208.226.16.63,1,4087.0,12.0,1.551435927879598e-07,Normal
208.229.76.165,1,2806.0,17.0,8.018058404726224e-07,Normal
208.231.74.210,1,3413.0,0.0,6.237346978784832e-07,Normal
208.245.134.17,1,4625.0,0.0,9.356056191908029e-07,Normal
208.250.5.129,1,3417.0,17.0,6.28529339632076e-07,Normal
208.253.207.159,1,4108.0,12.0,1.5654109713338152e-07,Normal
208.254.32.147,1,3434.0,13.0,2.0989587063061436e-07,Normal
208.28.220.53,1,4065.0,17.0,5.452347989465903e-07,Normal
208.30.59.205,1,3911.0,21.0,1.6174664719167383e-07,Normal
208.31.6.69,1,4064.0,19.0,2.5079954918341006e-07,Normal
208.36.194.242,1,3564.0,19.0,2.529012625197732e-07,Normal
208.37.140.164,2,888.0,12.5,5.797849221774373e-06,Anomaly
208.39.193.176,1,4306.0,2.0,1.7489427923226026e-07,Normal
208.41.187.85,1,2779.0,14.0,4.0407250861904983e-07,Normal
208.47.161.0,1,4091.0,20.0,2.6808036922008443e-07,Normal
208.55.63.237,1,2780.0,13.0,3.152474184724905e-07,Normal
208.56.210.58,65,6172.030769230769,14.876923076923077,3.117251472682129e-05,Anomaly
208.58.57.184,1,5071.0,21.0,4.1333498202023835e-07,Normal
208.63.107.148,1,2781.0,22.0,2.1780640040589126e-07,Normal
208.80.59.253,1,2317.0,20.0,4.942607417825003e-07,Normal
208.84.1.253,1,3929.0,13.0,1.9564176245004593e-07,Normal
208.95.120.230,1,3468.0,23.0,2.6622242010450983e-06,Normal
208.96.200.24,1,5329.0,1.0,5.970532400525496e-07,Normal
208.98.184.54,1,3431.0,16.0,2.8045305500610035e-07,Normal
208e:b217:afa5:208:2b3c:2926:849b:ff41,1,5140.0,13.0,3.966347799465989e-07,Normal
209.11.130.38,1,3091.0,16.0,2.793226015597268e-07,Normal
209.117.210.47,1,4158.0,2.0,1.7189729606931224e-07,Normal
209.12.143.113,1,3540.0,12.0,1.5409160006213903e-07,Normal
209.125.120.167,1,2777.0,16.0,3.040707665207727e-07,Normal
209.127.68.66,1,2929.0,10.0,3.1994222591411316e-07,Normal
209.129.132.51,1,3314.0,10.0,2.6628920221415465e-07,Normal
209.129.188.61,1,5727.0,23.0,2.8296790272854624e-06,Anomaly
209.13.197.228,1,3169.0,16.0,2.7700866342527643e-07,Normal
209.130.95.159,1,3456.0,19.0,2.609005598731676e-07,Normal
209.141.25.26,1,6696.0,15.0,1.4227191031299108e-06,Normal
209.146.245.211,1,3223.0,20.0,2.8729578203644495e-07,Normal
209.150.220.120,1,6426.0,22.0,4.862951139821339e-06,Anomaly
209.158.28.49,114,6201.131578947368,14.298245614035087,4.912596766911313e-06,Anomaly
209.160.48.92,1,3439.0,16.0,2.808352610379858e-07,Normal
209.161.176.212,1,3724.0,17.0,5.762392811299688e-07,Normal
209.162.129.179,1,3480.0,21.0,1.481808645685629e-07,Normal
209.165.152.20,1,538024.0,12.0,0.00048615072947839384,Anomaly
209.170.164.239,1,2777.0,12.0,2.673729594041129e-07,Normal
209.171.156.232,1,2931.0,17.0,7.588142190179926e-07,Normal
209.172.179.207,1,4102.0,15.0,1.51918910691083e-07,Normal
209.174.57.164,1,5288.0,16.0,7.963266653838699e-07,Normal
209.183.28.112,1,4039.0,21.0,1.741379770142986e-07,Normal
209.186.255.223,1,2332.0,21.0,3.248368467159921e-07,Normal
209.192.126.127,1,5402.0,20.0,5.681855010068263e-07,Normal
209.199.37.186,1,3920.0,13.0,1.954008158197309e-07,Normal
209.207.158.79,1,3924.0,21.0,1.6284315201650372e-07,Normal
209.207.47.160,1,5343.0,18.0,1.1006722522703812e-06,Normal
209.222.0.201,1,3990.0,5.0,3.213098481506342e-07,Normal
209.227.138.93,1,3714.0,19.0,2.462716399554499e-07,Normal
209.227.7.155,1,4064.0,18.0,6.590849490819826e-07,Normal
209.235.57.183,1,5009.0,20.0,4.3691410531086107e-07,Normal
209.237.240.233,1,4103.0,19.0,2.5304532078110813e-07,Normal
209.24.173.46,1,3440.0,13.0,2.0940022415942574e-07,Normal
209.241.84.249,1,4078.0,6.0,3.5264400910940516e-07,Normal
209.242.18.193,1,4040.0,4.0,2.360408668987684e-06,Normal
209.246.52.195,1,3396.0,10.0,2.592382141797783e-07,Normal
209.248.97.31,1,4064.0,19.0,2.5079954918341006e-07,Normal
209.25.122.7,1,3415.0,22.0,1.9418885324949767e-07,Normal
209.253.186.205,1,3456.0,16.0,2.816684943763833e-07,Normal
209.26.162.68,1,4097.0,16.0,3.666927305581484e-07,Normal
209.28.87.95,1,3225.0,17.0,6.730372972986741e-07,Normal
209.33.176.166,1,3514.0,22.0,2.2373268246620627e-07,Normal
209.34.230.34,1,3443.0,18.0,5.862705884993441e-07,Normal
209.36.31.155,1,3447.0,19.0,2.6169327782402143e-07,Normal
209.38.73.115,1,5065.0,9.0,5.951981608527717e-07,Normal
209.40.188.102,1,3253.0,20.0,2.83737309582401e-07,Normal
209.43.95.69,1,4108.0,17.0,5.433553205815635e-07,Normal
209.50.164.234,1,4135.0,11.0,1.781915762041977e-07,Normal
209.63.99.228,1,3384.0,14.0,2.551147651076629e-07,Normal
209.66.16.48,1,3059.0,13.0,2.5822451432204103e-07,Normal
209.7.76.171,1,4090.0,11.0,1.7432344902332083e-07,Normal
209.76.225.228,1,4076.0,12.0,1.544453841751094e-07,Normal
209.8.57.33,1,4077.0,17.0,5.446349671656453e-07,Normal
209.87.57.182,1,4044.0,11.0,1.708353890029074e-07,Normal
209.89.26.242,1,3490.0,0.0,6.321892757693516e-07,Normal
209.89.56.153,1,3434.0,13.0,2.0989587063061436e-07,Normal
209.9.130.176,1,3415.0,16.0,2.797366031741734e-07,Normal
209.97.55.84,1,2780.0,15.0,1.603643783863792e-07,Normal
209.98.11.76,1,2946.0,23.0,2.7926928735734725e-06,Anomaly
209.99.218.217,1,3532.0,23.0,2.650979997017545e-06,Normal
2091:4b46:1b75:1747:a321:3542:c82:7d4d,1,5185.0,16.0,7.452386968422821e-07,Normal
209c:9c56:7500:f758:35f7:a764:70a1:f9b5,1,3800.0,19.0,2.4477023245645455e-07,Normal
20a0:75a8:bdb8:48a7:ed4c:e2fc:9af9:6584,1,4878.0,19.0,3.69504691144121e-07,Normal
20aa:5592:fa47:499a:a9ea:d78f:8bc0:91b9,1,4083.0,20.0,2.674718174892815e-07,Normal
20c5:21d5:1352:6429:1268:5502:57bd:fc05,1,4090.0,16.0,3.6516726807851775e-07,Normal
20c5:6c86:dd74:c1a:c891:28fd:9586:49ad,1,2899.0,3.0,1.0170540389814635e-06,Normal
20d3:cfc2:5bc4:82f2:a838:e46a:8b60:5e5e,1,5110.0,22.0,1.8900914954336604e-06,Normal
20eb:e409:558:9344:812f:a2a2:cbcd:524f,1,3473.0,21.0,1.4831659056797523e-07,Normal
20f2:46c7:9d1a:8a3f:b749:299a:fa69:603c,1,2930.0,5.0,4.646573928102071e-07,Normal
20f:d7a1:1ce9:ee84:da02:48db:3a5f:a7a4,1,4999.0,19.0,3.9999926554600836e-07,Normal
20fd:dacc:6e65:6da8:8f7c:d70d:dd9f:c8a3,1,3450.0,20.0,2.6539555897939875e-07,Normal
21.10.83.135,1,3442.0,1.0,1.6598553175408943e-07,Normal
21.104.11.250,1,2296.0,14.0,5.912339861940869e-07,Normal
21.106.205.29,1,3473.0,22.0,2.1038045303826975e-07,Normal
21.116.10.0,1,4091.0,19.0,2.52325694011993e-07,Normal
21.123.18.16,1,4068.0,15.0,1.465371997672769e-07,Normal
21.124.90.144,1,3748.0,16.0,3.076494676201529e-07,Normal
21.128.156.58,1,3112.0,5.0,4.1327213007169784e-07,Normal
21.137.125.255,1,3411.0,13.0,2.1189601607971934e-07,Normal
21.14.119.124,1,3960.0,17.0,5.51714063416949e-07,Normal
21.146.139.248,1,3384.0,21.0,1.510909934948155e-07,Normal
21.148.199.227,1,3569.0,20.0,2.587089105826429e-07,Normal
21.15.29.106,1,3562.0,1.0,1.6177729765716276e-07,Normal
21.156.166.190,1,4050.0,14.0,2.003217529174396e-07,Normal
21.164.99.225,1,3462.0,16.0,2.819911266607505e-07,Normal
21.166.16.150,112,6077.919642857143,13.982142857142858,1.3588785727481213e-06,Normal
21.168.209.198,1,3637.0,14.0,2.2085739041472828e-07,Normal
21.171.137.181,1,2806.0,14.0,3.95460539899738e-07,Normal
21.171.20.36,1,3440.0,13.0,2.0940022415942574e-07,Normal
21.174.78.30,1,3237.0,14.0,2.8261481717757767e-07,Normal
21.179.195.194,1,3785.0,6.0,3.749592515630666e-07,Normal
21.196.136.36,1,3435.0,19.0,2.6268907499607915e-07,Normal
21.196.159.78,1,4121.0,13.0,2.0522236476534274e-07,Normal
21.200.118.196,1,2807.0,13.0,3.0893782404480217e-07,Normal
21.206.180.205,1,4046.0,10.0,2.576661324767987e-07,Normal
21.214.18.70,1,4097.0,20.0,2.6854710855231265e-07,Normal
21.219.7.70,1,4665.0,13.0,2.780597521184835e-07,Normal
21.220.204.196,1,3441.0,0.0,6.26633244030511e-07,Normal
21.220.25.140,1,4051.0,22.0,5.3705376356133e-07,Normal
21.220.7.28,1,3539.0,1.0,1.6225211467535295e-07,Normal
21.223.32.148,1,3874.0,14.0,2.0371048160978681e-07,Normal
21.224.58.226,1,3438.0,0.0,6.263135800716645e-07,Normal
21.224.67.13,1,3870.0,16.0,3.2480944978227275e-07,Normal
21.23.45.210,2,3343.0,17.5,6.510327875654989e-06,Anomaly
21.231.62.123,1,4069.0,12.0,1.5401903768229174e-07,Normal
21.248.242.112,1,3945.0,0.0,7.141911106411111e-07,Normal
21.249.109.14,1,2951.0,1.0,2.282757500318005e-07,Normal
21.253.79.45,1,2779.0,12.0,2.669045544159868e-07,Normal
21.255.27.120,1,4072.0,0.0,7.465744874661618e-07,Normal
21.27.21.199,1,4082.0,1.0,1.9336490625692996e-07,Normal
21.30.249.43,1,939.0,13.0,1.1689328235991067e-06,Normal
21.44.150.127,1,2802.0,19.0,3.665835822044566e-07,Normal
21.48.149.59,1,3888.0,0.0,7.00996991976769e-07,Normal
21.53.114.174,1,3638.0,10.0,2.474057674090059e-07,Normal
21.55.190.164,1,3914.0,2.0,1.859632809112964e-07,Normal
21.70.83.110,1,3440.0,14.0,2.4606962062720326e-07,Normal
21.85.236.182,1,5624.0,22.0,2.885555833807575e-06,Anomaly
21.9.192.254,1,4699.0,16.0,5.398115921077474e-07,Normal
21.9.226.205,1,4131.0,12.0,1.5818982145495826e-07,Normal
210.103.193.113,1,3272.0,4.0,2.8507958994159206e-06,Anomaly
210.104.86.33,1,3386.0,22.0,1.8721105561483372e-07,Normal
210.109.137.56,1,3748.0,22.0,3.2870645893130574e-07,Normal
210.115.40.248,1,3080.0,17.0,7.127219872637211e-07,Normal
210.118.96.134,1,3780.0,16.0,3.117829271984647e-07,Normal
210.124.115.83,1,4089.0,16.0,3.6499270402043547e-07,Normal
210.124.225.14,1,3461.0,22.0,2.0680983540722908e-07,Normal
210.124.7.81,1,3392.0,11.0,1.7336464273156207e-07,Normal
210.136.82.121,1,2777.0,21.0,2.1952580118039184e-07,Normal
210.138.145.159,1,3534.0,5.0,3.3688212020949036e-07,Normal
210.154.121.170,1,3416.0,2.0,2.882699092642078e-07,Normal
210.158.41.76,1,5872.0,5.0,9.881327682024254e-07,Normal
210.159.240.136,1,3541.0,11.0,1.6421532631275515e-07,Normal
210.16.143.137,1,4039.0,1.0,1.876829641176267e-07,Normal
210.167.212.162,1,4153.0,11.0,1.7987947031450323e-07,Normal
210.169.54.81,1,4068.0,20.0,2.663269062044524e-07,Normal
210.170.179.183,1,3381.0,10.0,2.6041191684202937e-07,Normal
210.19.32.212,1,3425.0,17.0,6.268504483975634e-07,Normal
210.193.253.62,1,3539.0,13.0,2.0216635335184107e-07,Normal
210.2.23.88,1,5458.0,5.0,7.409691425633455e-07,Normal
210.202.24.172,1,3752.0,22.0,3.308597982450023e-07,Normal
210.206.85.61,1,3439.0,14.0,2.4626548067109463e-07,Normal
210.209.134.188,1,4105.0,1.0,1.966220106698375e-07,Normal
210.211.164.14,1,3565.0,22.0,2.423874625253591e-07,Normal
210.216.210.206,1,4665.0,15.0,2.836051568828575e-07,Normal
210.226.86.233,1,4014.0,0.0,7.312760910392714e-07,Normal
210.239.39.10,1,3404.0,19.0,2.656876138310602e-07,Normal
210.244.72.131,1,3462.0,14.0,2.427650863354605e-07,Normal
210.246.160.32,1,3558.0,0.0,6.409348427282706e-07,Normal
210.251.157.87,1,4069.0,0.0,7.457635559924556e-07,Normal
210.28.248.213,1,3886.0,11.0,1.625291262536536e-07,Normal
210.42.0.19,1,3511.0,9.0,4.0227066967127023e-07,Normal
210.48.253.197,1,4015.0,23.0,2.5963065097150112e-06,Normal
210.48.78.191,1,3751.0,19.0,2.4539115859673923e-07,Normal
210.50.143.235,1,3419.0,19.0,2.64228335379356e-07,Normal
210.52.200.97,1,3436.0,0.0,6.261026782270535e-07,Normal
210.52.72.163,1,2907.0,5.0,4.7194961907487447e-07,Normal
210.53.133.129,1,5981.0,13.0,7.31404891625873e-07,Normal
210.55.150.179,1,3937.0,6.0,3.5987475342866007e-07,Normal
210.55.47.232,1,4011.0,10.0,2.55305682318836e-07,Normal
210.6.15.235,1,2789.0,13.0,3.131018783928666e-07,Normal
210.6.56.233,1,3757.0,21.0,1.5192235511783056e-07,Normal
210.60.223.38,1,6606.0,19.0,1.1179025092975195e-06,Normal
210.61.1.80,1,4116.0,5.0,3.2924188800464986e-07,Normal
210.64.75.203,1,3506.0,14.0,2.3653088841129345e-07,Normal
210.67.197.241,1,4061.0,14.0,2.003571473567259e-07,Normal
210.68.14.176,1,4100.0,4.0,2.3295353484674514e-06,Normal
210.7.91.143,1,4098.0,1.0,1.956200616819693e-07,Normal
210.80.185.64,1,4100.0,13.0,2.0378054714285329e-07,Normal
210.81.157.159,1,4067.0,14.0,2.0044043463653697e-07,Normal
210.91.66.89,1,2925.0,12.0,2.3489696993396808e-07,Normal
2101:de95:b638:b40e:d07b:4411:435b:9a14,1,4073.0,18.0,6.608449185216845e-07,Normal
2107:eb6e:7854:cf48:cdc8:2d7e:7969:9c92,1,3916.0,12.0,1.474615062790773e-07,Normal
2109:971f:7939:7a86:fb11:5fb9:a0a:5797,1,2834.0,20.0,3.52718808613784e-07,Normal
210a:9cfe:d422:4afe:b2ff:d229:18a8:98cc,1,4118.0,22.0,5.940514744536664e-07,Normal
211.116.244.223,1,4066.0,16.0,3.601943031364982e-07,Normal
211.117.42.210,1,4123.0,16.0,3.7229074787119855e-07,Normal
211.119.201.41,1,4071.0,17.0,5.449068223149597e-07,Normal
211.13.209.225,1,3425.0,16.0,2.801766574783856e-07,Normal
211.130.136.242,1,2887.0,16.0,2.9257738614248284e-07,Normal
211.134.94.148,1,4616.0,16.0,5.106337852521511e-07,Normal
211.135.199.116,1,5550.0,12.0,4.920927521304244e-07,Normal
211.151.22.167,1,4042.0,22.0,5.296749076056239e-07,Normal
211.162.148.13,2,3742.0,16.5,6.515070031871071e-06,Anomaly
211.169.110.237,1,4083.0,14.0,2.0058852160316447e-07,Normal
211.171.187.12,1,2804.0,14.0,3.9606530816859455e-07,Normal
211.178.14.68,1,2776.0,14.0,4.050665935483711e-07,Normal
211.185.100.239,1,3415.0,17.0,6.289778027525918e-07,Normal
211.185.70.87,1,4088.0,1.0,1.9417900934048352e-07,Normal
211.186.30.82,1,4085.0,22.0,5.6548439641462e-07,Normal
211.199.60.140,1,3287.0,13.0,2.2497064531784985e-07,Normal
211.205.89.114,1,4051.0,13.0,2.0072630109854892e-07,Normal
211.208.38.232,1,3437.0,18.0,5.860403008088086e-07,Normal
211.215.45.79,1,4051.0,19.0,2.5011833340584234e-07,Normal
211.216.164.127,1,3915.0,17.0,5.553526557448208e-07,Normal
211.220.61.34,1,3914.0,14.0,2.022198071506513e-07,Normal
211.229.199.215,1,3534.0,15.0,1.0075564972706382e-07,Normal
211.230.166.64,1,4047.0,6.0,3.5367626244377265e-07,Normal
211.234.129.110,1,3429.0,15.0,1.0034706435602695e-07,Normal
211.238.175.33,1,3186.0,22.0,1.5997598447496118e-07,Normal
211.247.79.177,1,4043.0,12.0,1.5253917175616995e-07,Normal
211.249.112.133,1,4080.0,0.0,7.487530900802358e-07,Normal
211.25.192.49,1,4153.0,22.0,6.253496427984238e-07,Normal
211.28.201.91,1,2921.0,2.0,4.883559318327263e-07,Normal
211.30.40.173,3,4251.333333333333,18.333333333333332,2.736698371707713e-06,Normal
211.32.135.92,1,10392.0,3.0,1.0001644807486827e-05,Anomaly
211.32.244.211,1,3360.0,13.0,2.168502606738005e-07,Normal
211.33.170.232,1,3825.0,14.0,2.060616650529643e-07,Normal
211.36.132.117,1,3440.0,23.0,2.667512172566485e-06,Normal
211.4.59.105,1,2801.0,19.0,3.668323722722977e-07,Normal
211.46.41.79,1,2906.0,21.0,1.977354217181514e-07,Normal
211.52.123.79,1,2804.0,19.0,3.661495857586704e-07,Normal
211.6.250.212,1,2906.0,6.0,6.106826732021072e-07,Normal
211.64.82.161,1,3070.0,19.0,3.1139711740124715e-07,Normal
211.65.180.17,1,3951.0,20.0,2.59389563410608e-07,Normal
211.67.236.110,1,4050.0,22.0,5.362201368558431e-07,Normal
211.78.227.194,1,4043.0,23.0,2.5947912407432012e-06,Normal
211.82.234.142,1,4074.0,23.0,2.593360422876295e-06,Normal
211.84.89.26,1,3441.0,9.0,4.068604977162346e-07,Normal
211.89.2.81,1,3457.0,22.0,2.056145259044488e-07,Normal
211.91.108.246,1,5101.0,12.0,3.372446214095008e-07,Normal
211.92.200.85,1,6120.0,12.0,7.538032828267327e-07,Normal
212.114.211.198,1,3243.0,22.0,1.6399909199331776e-07,Normal
212.115.38.97,1,3512.0,20.0,2.615058881141446e-07,Normal
212.118.36.108,1,4099.0,1.0,1.9575988533270018e-07,Normal
212.123.210.219,1,3437.0,17.0,6.244135154539644e-07,Normal
212.130.9.180,1,2358.0,21.0,3.1739876159507445e-07,Normal
212.138.79.179,1,3942.0,13.0,1.9603170050175118e-07,Normal
212.140.206.101,2,4835.5,18.0,8.509181287553589e-06,Anomaly
212.140.234.192,1,4082.0,9.0,4.077707360411816e-07,Normal
212.141.245.15,2,103063.0,11.5,0.0002995063033463505,Anomaly
212.143.138.2,1,3916.0,15.0,1.2609907640839138e-07,Normal
212.152.245.104,1,2803.0,14.0,3.964013499302337e-07,Normal
212.157.227.232,1,3284.0,7.0,4.378091267378386e-06,Anomaly
212.157.82.27,1,4974.0,10.0,4.213701840333856e-07,Normal
212.160.120.144,1,3943.0,22.0,4.534504975441876e-07,Normal
212.177.94.157,1,3751.0,11.0,1.5996837503214805e-07,Normal
212.18.138.120,1,3911.0,13.0,1.9515742869932916e-07,Normal
212.18.144.177,1,3354.0,12.0,1.6937527070095245e-07,Normal
212.189.168.165,1,2357.0,13.0,4.3608777746290755e-07,Normal
212.191.98.193,1,4710.0,22.0,1.266748465567915e-06,Normal
212.195.103.225,69,6365.463768115942,14.347826086956522,2.303698059973428e-05,Anomaly
212.198.3.96,1,3411.0,12.0,1.6385188294454304e-07,Normal
212.201.130.200,1,3416.0,21.0,1.4986802414408148e-07,Normal
212.209.172.196,1,3201.0,21.0,1.6260376323057362e-07,Normal
212.215.167.70,1,3897.0,21.0,1.6062979262050896e-07,Normal
212.22.75.211,1,3438.0,21.0,1.4919214387645738e-07,Normal
212.225.201.188,1,3443.0,13.0,2.0911040687705864e-07,Normal
212.234.64.126,1,3408.0,11.0,1.721397350823179e-07,Normal
212.235.132.100,2,3252.5,22.5,6.914907394935186e-05,Anomaly
212.236.65.133,1,4972.0,5.0,5.229246619712753e-07,Normal
212.27.197.32,1,4705.0,14.0,2.5751285464978397e-07,Normal
212.29.173.81,2,2804.5,15.5,7.2495135379756635e-06,Anomaly
212.3.9.197,1,3916.0,13.0,1.9529024552125138e-07,Normal
212.30.219.65,1,2784.0,20.0,3.636550752103045e-07,Normal
212.38.130.214,58,6235.017241379311,13.086206896551724,2.0685083526916187e-05,Anomaly
212.39.71.115,1,5191.0,2.0,3.736402509941835e-07,Normal
212.4.15.43,1,3537.0,22.0,2.3186772067265985e-07,Normal
212.44.109.225,1,3463.0,19.0,2.6028718720975714e-07,Normal
212.44.243.48,1,4151.0,20.0,2.731737782518444e-07,Normal
212.49.141.121,1,3418.0,20.0,2.677982552410487e-07,Normal
212.5.113.11,1,2622.0,14.0,4.582877779197519e-07,Normal
212.50.164.55,1,3443.0,13.0,2.0911040687705864e-07,Normal
212.6.174.20,1,3143.0,22.0,1.5891555941878673e-07,Normal
212.86.85.43,1,2805.0,0.0,6.101313176509509e-07,Normal
212.91.40.196,1,4074.0,14.0,2.0046342927827177e-07,Normal
212.96.94.50,1,29660.0,12.0,6.716626014619365e-05,Anomaly
212.99.153.251,1,4107.0,22.0,5.844500233279954e-07,Normal
2121:a0da:d5ac:e0fe:4203:c206:d00b:1191,1,3203.0,16.0,2.765066866735533e-07,Normal
212:bc69:edde:d590:1abd:ab10:71ba:8403,1,3445.0,2.0,2.7961459848759865e-07,Normal
213.1.194.86,1,5640.0,21.0,6.507003536460879e-07,Normal
213.106.189.251,2,945.0,18.0,1.01120324382848e-05,Anomaly
213.107.30.224,1,2331.0,11.0,3.8599936972172684e-07,Normal
213.11.156.224,1,5325.0,6.0,5.700125210043528e-07,Normal
213.139.141.79,1,3467.0,3.0,5.933951483960739e-07,Normal
213.14.52.122,1,7961.0,1.0,2.9471023048946167e-06,Anomaly
213.144.233.145,1,4067.0,13.0,2.016420100722984e-07,Normal
213.156.109.80,1,3469.0,19.0,2.59778673058957e-07,Normal
213.159.198.248,1,2896.0,7.0,4.511104348943431e-06,Anomaly
213.16.161.176,1,971.0,7.0,5.6973705511356475e-06,Anomaly
213.161.33.87,2,4007.5,5.5,5.182649913544837e-06,Anomaly
213.167.103.42,2,4914.0,8.5,2.2143646776921386e-06,Normal
213.168.61.170,1,3424.0,12.0,1.626785306914015e-07,Normal
213.171.17.213,1,4060.0,18.0,6.582969819493799e-07,Normal
213.173.163.42,1,4051.0,15.0,1.4398371608481638e-07,Normal
213.174.102.250,1,3444.0,16.0,2.8108257405401205e-07,Normal
213.181.29.91,2,4879.0,19.0,1.1095071156486832e-05,Anomaly
